OID_,Join_Count,TARGET_FID,ADDEDBY,ADDTOGIS,ARMLENGTH1_DESC,ARMLENGTH2_DESC,ARMSTYLE_DESC,ASSETSTATUS_DESC,ASSETTYPE,CCT_DESC,CONDITION_DESC,CROSSSTREET,FACILITYID,FEEDMANHOLE_DESC,FIXTURESTYLE_DESC,GLOBALID,HOUSENO,INOPERATION,ISMETERED_DESC,ISMODIFIED_DESC,LASTMODIFIED,LASTPAINTED,LEDINOPERATION,LIGHTHISTORY,LIGHTMANUFACTURER_DESC,LIGHTTYPE_DESC,NUMBERLIGHTS,NUMBERARMS_DESC,OTHEREQUIPMENT,OWNER_DESC,PEPCOLIGHTID,POLECOLOR_DESC,POLECOMPOSITION_DESC,POLEHEIGHT_DESC,POLETYPE_DESC,POWERFEED_DESC,PROXIMITY_DESC,QUADRANT_DESC,RMS_DESC,ROADCLASSIFICATION_DESC,SHIELD_DESC,STREETLIGHTID,STREETNAME,STREETSEGMID,TBASETYPE_DESC,TRAFFICCOMBO,WARD,WATTAGE1,WATTAGE2,WHATMODIFIED,WHYINACTIVE,SUBBLOCKKEY,XCOORD,YCOORD,GIS_ID,CREATOR,CREATED,EDITOR,EDITED,geoName,customGeo,centrLat,centrLon,sqmi,destin,dest_sqmi
39941,1,12687565,Osmose,6/27/2007 0:00:00,8,N/A,Decorated Wrap,Active,1,N/A,Good Condition,K ST,27285,,Teardrop,,0,,Not Metered,YES,7/20/2016 0:00:00,,,7/20/2016 Correct asset location.,Spring City,HPS-High Pressure Sodium,1,1,NO,DDOT,N/A,Black,Steel,30 ft,PP,Underground,SW Corner,NW,Not Controlled,Minor Arterial,None,27285,13TH ST,1103,Non-Breakaway,YES,2,400,N/A,Correct wattage in GIS.,N/A,031798fc14faa4834b1f6e0d3aeed743,-77.029780610000003,38.902397499999999,,,,,,McPherson Square / Franklin Park,McPherson Square / Franklin Park,38.902600000000000,-77.031999999999996,0.232700000000000,31485,135322.455699999991339
39945,1,12687569,Osmose,7/23/2007 0:00:00,N/A,N/A,N/A,Active,1,N/A,,PENNSYLVANIA AVE,28234,,Posttop,,814,,Not Metered,NO,,,,7/5/2016 Correct asset location.,General Electric,HPS-High Pressure Sodium,1,N/A,NO,DDOT,N/A,,Cast Iron,16 ft,Upright,Underground,Opposite,NW,Not Controlled,Minor Arterial,None,28234,20TH ST,6087,N/A,NO,2,250,N/A,N/A,N/A,7fe918cd5d011951284b7662d3ee9093,-77.044835559999996,38.900203660000003,,,,,,Foggy Bottom,Foggy Bottom,38.897300000000001,-77.044600000000003,0.257500000000000,40736,158171.452599999989616
39946,1,12687570,Osmose,7/23/2007 0:00:00,N/A,N/A,N/A,Active,1,N/A,,H ST,28199,,Posttop,,0,,Not Metered,NO,,,,7/8/2016 Correct asset location.,General Electric,HPS-High Pressure Sodium,1,N/A,NO,DDOT,N/A,,Cast Iron,16 ft,Upright,Underground,SE Corner,NW,Not Controlled,Minor Arterial,None,28199,19TH ST,11042,N/A,NO,2,250,N/A,N/A,N/A,8f255037458c8fdcb09ab2fd28a3937e,-77.043382530000002,38.899411469999997,,,,,,Foggy Bottom,Foggy Bottom,38.897300000000001,-77.044600000000003,0.257500000000000,40736,158171.452599999989616
39947,1,12687571,Osmose,7/23/2007 0:00:00,N/A,N/A,N/A,Active,1,N/A,,G ST,28169,,Posttop,,600,,Not Metered,NO,,,,7/8/2016 Correct asset location.,General Electric,HPS-High Pressure Sodium,1,N/A,NO,DDOT,N/A,,Cast Iron,16 ft,Upright,Underground,Front,NW,Not Controlled,Minor Arterial,None,28169,19TH ST,2341,N/A,NO,2,400,N/A,N/A,N/A,5e1cb8d41a7519f8ca39d84b03ad44e8,-77.043577610000000,38.897943040000001,,,,,,Foggy Bottom,Foggy Bottom,38.897300000000001,-77.044600000000003,0.257500000000000,40736,158171.452599999989616
39948,1,12687572,Osmose,7/23/2007 0:00:00,8,N/A,Simple Pendant,Active,1,4000,Good Condition,PENNSYLVANIA AVE,28163,,Standard LED,,0,,Not Metered,YES,9/1/2016 0:00:00,,9/1/2016 0:00:00,7/8/2016 Correct asset location.,Philips,LED-Light Emitting Diode,1,1,YES,DDOT,N/A,Gray,Steel,30 ft,PP,Underground,SW Corner,NW,Not Controlled,Minor Arterial,None,28163,19TH ST,7625,Non-Breakaway,YES,2,215,N/A,400H to 215L.,N/A,5516be1a4531364f18e9fbc8817f0a7d,-77.043544310000001,38.900060009999997,,,,,,Foggy Bottom,Foggy Bottom,38.897300000000001,-77.044600000000003,0.257500000000000,40736,158171.452599999989616
39949,1,12687573,Osmose,6/19/2007 0:00:00,N/A,N/A,N/A,Active,1,N/A,,20TH ST,28023,,Posttop,,1900,,Not Metered,NO,,,,7/8/2016 Correct asset location.,General Electric,HPS-High Pressure Sodium,1,N/A,NO,DDOT,N/A,,Cast Iron,16 ft,Upright,Underground,Block,NW,Not Controlled,Collector,None,28023,H ST,5839,N/A,NO,2,400,N/A,N/A,N/A,daf66d9992ab196f3d0f2bf67ef1b556,-77.044212630000004,38.899537279999997,,,,,,Foggy Bottom,Foggy Bottom,38.897300000000001,-77.044600000000003,0.257500000000000,40736,158171.452599999989616
39950,1,12687574,Osmose,6/16/2007 0:00:00,N/A,N/A,N/A,Active,1,N/A,,VIRGINIA AVE,27845,,Posttop,,2117,,Not Metered,NO,,,,7/5/2016 Correct asset location.,General Electric,HPS-High Pressure Sodium,1,N/A,NO,DDOT,N/A,,Cast Iron,16 ft,Upright,Underground,Opposite,NW,Not Controlled,Local,None,27845,E ST,6633,N/A,NO,2,250,N/A,N/A,N/A,6198e5db14fe7398d45eaff73400789d,-77.047484240000003,38.895977690000002,,,,,,Foggy Bottom,Foggy Bottom,38.897300000000001,-77.044600000000003,0.257500000000000,40736,158171.452599999989616
39953,1,12687577,Osmose,7/24/2007 0:00:00,N/A,N/A,N/A,Active,1,N/A,,15TH ST,22669,,Posttop,,1495,,Not Metered,NO,,,,7/15/2016 Correct asset location.,General Electric,HPS-High Pressure Sodium,2,N/A,NO,DDOT,N/A,,Cast Iron,20 ft,TW20,Underground,Front,NW,Not Controlled,Collector,None,22669,F ST,1145,N/A,NO,2,400,400,N/A,N/A,d27419b4f53104fa99ea371bc3e75ba3,-77.033144660000005,38.897450999999997,,,,,,Metro Center / 15th Street,Metro Center / 15th Street,38.897799999999997,-77.028099999999995,0.198000000000000,36833,185980.587599999998929
39954,1,12687578,Osmose,7/24/2007 0:00:00,N/A,N/A,N/A,Active,1,N/A,,14TH ST,22671,,Posttop,,1405,,Not Metered,NO,,,,7/15/2016 Correct asset location.,General Electric,HPS-High Pressure Sodium,2,N/A,NO,DDOT,N/A,,Cast Iron,20 ft,TW20,Underground,Front,NW,Not Controlled,Collector,None,22671,G ST,12460,N/A,NO,2,400,400,N/A,N/A,976bb068f602e64ad1247dfd419fffc9,-77.032418840000005,38.898406090000002,,,,,,Metro Center / 15th Street,Metro Center / 15th Street,38.897799999999997,-77.028099999999995,0.198000000000000,36833,185980.587599999998929
39955,1,12687579,Osmose,7/24/2007 0:00:00,6,N/A,Simple Pendant,Active,1,N/A,Good Condition,14TH ST,23119,,Cobrahead Cutoff,,1401,,Not Metered,NO,,,,7/18/2016 Correct asset location.,General Electric,HPS-High Pressure Sodium,1,1,NO,DDOT,N/A,Black,Steel,30 ft,PP,Underground,Front,NW,Not Controlled,Principal Arterial,None,23119,I ST,7395,Non-Breakaway,NO,2,400,N/A,N/A,N/A,0d9b281baae21b3843851d252eaca222,-77.032546949999997,38.901261710000000,,,,,,McPherson Square / Franklin Park,McPherson Square / Franklin Park,38.902600000000000,-77.031999999999996,0.232700000000000,31485,135322.455699999991339
39958,1,12687582,SEVERN,9/18/2008 0:00:00,N/A,N/A,N/A,Active,1,N/A,,G ST,68627,,Posttop,,0,,Not Metered,NO,,,,7/25/2016 Correct asset location.,General Electric,HPS-High Pressure Sodium,2,N/A,NO,DDOT,N/A,,Cast Iron,20 ft,TW20,Underground,SE Corner,NW,Not Controlled,Collector,None,68627,4TH ST,2167,N/A,YES,6,400,400,N/A,N/A,a3c0c5485fef8d3e3472f0dfe40d67a5,-77.016118289999994,38.898202290000000,,,,,,Downtown East / Judiciary Square,Downtown East / Judiciary Square,38.896200000000000,-77.014200000000002,0.312000000000000,17253,55306.848599999997532
39969,1,12687593,Osmose,6/19/2007 0:00:00,N/A,N/A,N/A,Active,1,N/A,,20TH ST,28217,,Posttop,,0,,Not Metered,NO,,,,7/5/2016 Correct asset location.,General Electric,HPS-High Pressure Sodium,1,N/A,NO,DDOT,N/A,,Steel,16 ft,716,Underground,NW Corner,NW,Not Controlled,Other Freeway and Expressway,None,28217,E ST EXPY,4108,Non-Breakaway,YES,2,250,N/A,N/A,N/A,3a35e6b34d7b55c8245fd379f3510fb9,-77.045063180000000,38.895537240000003,,,,,,Foggy Bottom,Foggy Bottom,38.897300000000001,-77.044600000000003,0.257500000000000,40736,158171.452599999989616
39972,1,12687596,Osmose,7/24/2007 0:00:00,6,N/A,Simple Pendant,Active,1,N/A,,14TH ST,22609,,Cobrahead Cutoff,,1333,,Not Metered,NO,,,,7/18/2016 Correct asset location.,General Electric,HPS-High Pressure Sodium,1,1,YES,DDOT,N/A,Gray,Steel,30 ft,PP,Underground,Front,NW,Not Controlled,Minor Arterial,None,22609,H ST,6820,Non-Breakaway,NO,2,250,N/A,N/A,N/A,9bd7138c7b2582de4c37ce06fd28fbef,-77.031439800000001,38.900280100000003,,,,,,McPherson Square / Franklin Park,McPherson Square / Franklin Park,38.902600000000000,-77.031999999999996,0.232700000000000,31485,135322.455699999991339
39973,1,12687597,Osmose,7/24/2007 0:00:00,N/A,N/A,N/A,Active,1,N/A,,D ST,22859,,Posttop,,0,,Not Metered,NO,,,,7/15/2016 Correct asset location.,General Electric,HPS-High Pressure Sodium,2,N/A,NO,DDOT,N/A,,Cast Iron,20 ft,TW20,Underground,SE Corner,NW,Not Controlled,Principal Arterial,None,22859,14TH ST,14102,N/A,NO,2,400,400,N/A,N/A,c1a24bc79c313ccfa864a6f076214dcd,-77.031817660000002,38.894514639999997,,,,,,Federal Triangle,Federal Triangle,38.893400000000000,-77.028099999999995,0.125200000000000,8307,66352.458599999998114
39974,1,12687598,Osmose,7/23/2007 0:00:00,N/A,N/A,N/A,Active,1,N/A,,JACKSON PL,22597,,Posttop,,1616,,Not Metered,NO,,,,7/13/2016 Correct asset location.,General Electric,HPS-High Pressure Sodium,1,N/A,NO,DDOT,N/A,,Steel,16 ft,716,Underground,Front,NW,Not Controlled,Principal Arterial,None,22597,H ST,7242,Non-Breakaway,NO,2,400,N/A,N/A,N/A,a778b58d80a1326f20b04b090ca49bea,-77.038737089999998,38.900133769999997,,,,,,Farragut Square / 19th Street,Farragut Square / 19th Street,38.902900000000002,-77.041799999999995,0.268500000000000,33429,124508.526199999992969
39975,1,12687599,Osmose,7/24/2007 0:00:00,8,N/A,Decorated Wrap,Active,1,N/A,Good Condition,E ST,22787,,Teardrop,,0,,Not Metered,NO,,,,7/20/2016 Correct asset location.,Spring City,HPS-High Pressure Sodium,1,1,NO,DDOT,N/A,Black,Steel,30 ft,PP,Underground,SW Corner,NW,Not Controlled,Minor Arterial,None,22787,12TH ST,7654,Non-Breakaway,YES,2,400,N/A,N/A,N/A,db58a5555134587dd48abd4c7ad9a82e,-77.028175619999999,38.896019979999998,,,,,,Metro Center / 15th Street,Metro Center / 15th Street,38.897799999999997,-77.028099999999995,0.198000000000000,36833,185980.587599999998929
39977,1,12687601,Osmose,6/19/2007 0:00:00,N/A,N/A,N/A,Active,1,N/A,,C ST,28142,,Posttop,,300,,Not Metered,NO,,,,7/8/2016 Correct asset location.,General Electric,MV-Mercury Vapor,1,N/A,NO,DDOT,N/A,,Cast Iron,16 ft,Upright,Underground,Block,NW,Not Controlled,Minor Arterial,None,28142,18TH ST,6774,N/A,NO,2,400,N/A,N/A,N/A,edd1cfd470f9d69b59d9c241f5d006fc,-77.041627000000005,38.893826920000002,,,,,,Foggy Bottom,Foggy Bottom,38.897300000000001,-77.044600000000003,0.257500000000000,40736,158171.452599999989616
39979,1,12687603,Osmose,6/16/2007 0:00:00,N/A,N/A,N/A,Active,1,N/A,,20TH ST,27828,,Posttop,,0,,Not Metered,NO,,,,7/5/2016 Correct asset location.,General Electric,HPS-High Pressure Sodium,1,N/A,NO,DDOT,N/A,,Cast Iron,16 ft,Upright,Underground,NW Corner,NW,Not Controlled,Local,None,27828,E ST,5346,N/A,YES,2,250,N/A,N/A,N/A,c826095d5390cb6a3c90d8d3a203de9c,-77.045040470000004,38.896077750000003,,,,,,Foggy Bottom,Foggy Bottom,38.897300000000001,-77.044600000000003,0.257500000000000,40736,158171.452599999989616
39982,1,12687606,Osmose,6/19/2007 0:00:00,8,N/A,Simple Pendant,Active,1,N/A,Good Condition,21ST ST,28035,,Cobrahead Cutoff,,0,,Not Metered,NO,,,,7/5/2016 Correct asset location.,General Electric,HPS-High Pressure Sodium,1,1,NO,DDOT,N/A,Black,Steel,30 ft,PP,Underground,NW Corner,NW,Not Controlled,Principal Arterial,None,28035,PENNSYLVANIA AVE,7187,Non-Breakaway,YES,2,400,N/A,N/A,N/A,8d7b32d33a63a068235c08088341c0ae,-77.046761619999998,38.901491100000001,,,,,,Farragut Square / 19th Street,Farragut Square / 19th Street,38.902900000000002,-77.041799999999995,0.268500000000000,33429,124508.526199999992969
39983,1,12687607,Osmose,6/19/2007 0:00:00,8,N/A,Simple Pendant,Active,1,N/A,,THOMAS CIR,26420,,Cobrahead Semi Cutoff,,1400,,Not Metered,NO,,,,7/15/2016 Correct asset location.,General Electric,HPS-High Pressure Sodium,1,1,NO,DDOT,N/A,Black,Steel,30 ft,PP,Underground,Opposite,NW,Not Controlled,Minor Arterial,None,26420,M ST,4393,Non-Breakaway,NO,2,250,N/A,N/A,N/A,2e7ab95714afa649dc26ce2b1b0822fb,-77.033356029999993,38.905720619999997,,,,,,McPherson Square / Franklin Park,McPherson Square / Franklin Park,38.902600000000000,-77.031999999999996,0.232700000000000,31485,135322.455699999991339
39986,1,12687610,Osmose,6/27/2007 0:00:00,N/A,N/A,N/A,Active,1,N/A,,L ST,27338,,Posttop,,0,,Not Metered,NO,,,,7/15/2016 Correct asset location.,General Electric,HPS-High Pressure Sodium,1,N/A,NO,DDOT,N/A,,Cast Iron,16 ft,Upright,Underground,SW Corner,NW,Not Controlled,Minor Arterial,None,27338,VERMONT AVE,6436,N/A,YES,2,400,N/A,N/A,N/A,eaef6166babdb2f2dd748ac0eeaf9cf9,-77.033239769999994,38.903648730000000,,,,,,McPherson Square / Franklin Park,McPherson Square / Franklin Park,38.902600000000000,-77.031999999999996,0.232700000000000,31485,135322.455699999991339
39987,1,12687611,Osmose,6/27/2007 0:00:00,8,N/A,Simple Pendant,Active,1,N/A,,16TH ST,27266,,Cobrahead Cutoff,,1528,,Not Metered,NO,,,,7/13/2016 Correct asset location.,General Electric,HPS-High Pressure Sodium,1,1,YES,DDOT,N/A,Gray,Steel,30 ft,PP,Underground,Center Island,NW,Not Controlled,Principal Arterial,None,27266,K ST,1512,Non-Breakaway,NO,2,400,N/A,N/A,N/A,b1dd07977e74c8e9d75efa53cedf5311,-77.036063720000001,38.902449779999998,,,,,,McPherson Square / Franklin Park,McPherson Square / Franklin Park,38.902600000000000,-77.031999999999996,0.232700000000000,31485,135322.455699999991339
39998,1,12687622,Osmose,6/12/2007 0:00:00,6,N/A,Decorated Straight,Active,1,N/A,Good Condition,E ST,22729,,Teardrop,,0,,Not Metered,NO,,,,7/20/2016 Correct asset location.,Spring City,HPS-High Pressure Sodium,1,1,NO,DDOT,N/A,Black,Steel,30 ft,PP,Underground,SW Corner,NW,Not Controlled,Collector,None,22729,10TH ST,1668,Non-Breakaway,YES,2,250,N/A,N/A,N/A,0a2b07e73d05368009c00f01683f5e14,-77.026077599999994,38.896011459999997,,,,,,Metro Center / 15th Street,Metro Center / 15th Street,38.897799999999997,-77.028099999999995,0.198000000000000,36833,185980.587599999998929
39999,1,12687623,Osmose,6/19/2007 0:00:00,N/A,N/A,N/A,Active,1,N/A,,12TH ST,29220,,Posttop,,1201,,Not Metered,NO,,,,7/20/2016 Correct asset location.,General Electric,HPS-High Pressure Sodium,1,N/A,NO,DDOT,N/A,,Cast Iron,16 ft,Upright,Underground,Front,NW,Not Controlled,Minor Arterial,None,29220,L ST,10961,N/A,NO,2,250,N/A,N/A,N/A,8930c5334bb43f4366562ebac62b1994,-77.028513029999999,38.903812129999999,,,,,,McPherson Square / Franklin Park,McPherson Square / Franklin Park,38.902600000000000,-77.031999999999996,0.232700000000000,31485,135322.455699999991339
40000,1,12687624,Osmose,6/19/2007 0:00:00,N/A,N/A,N/A,Active,1,N/A,,13TH ST,29217,,Posttop,,1300,,Not Metered,NO,,,,7/20/2016 Correct asset location.,General Electric,HPS-High Pressure Sodium,1,N/A,NO,DDOT,N/A,,Cast Iron,16 ft,Upright,Underground,Opposite,NW,Not Controlled,Minor Arterial,None,29217,L ST,7643,N/A,NO,2,150,N/A,N/A,N/A,ea7afaf6b251c5c43776384a0455d3d2,-77.029919550000002,38.903811779999998,,,,,,McPherson Square / Franklin Park,McPherson Square / Franklin Park,38.902600000000000,-77.031999999999996,0.232700000000000,31485,135322.455699999991339
40004,1,12687628,Osmose,6/16/2007 0:00:00,N/A,N/A,N/A,Active,1,N/A,,22ND ST,27951,,Posttop,,2133,,Not Metered,NO,,,,7/5/2016 Correct asset location.,General Electric,HPS-High Pressure Sodium,1,N/A,NO,DDOT,N/A,,Cast Iron,16 ft,Upright,Underground,Front,NW,Not Controlled,Collector,None,27951,G ST,5564,N/A,NO,2,250,N/A,N/A,N/A,0f1babbaaa1cbeaf47cd564835a69b0f,-77.048408089999995,38.898391549999999,,,,,,Foggy Bottom,Foggy Bottom,38.897300000000001,-77.044600000000003,0.257500000000000,40736,158171.452599999989616
40007,1,12687631,Osmose,7/24/2007 0:00:00,8,N/A,Simple Pendant,Active,1,N/A,Good Condition,I ST,22805,,Cobrahead Cutoff,,925,,Not Metered,NO,,,,7/20/2016 Correct asset location.,General Electric,HPS-High Pressure Sodium,1,1,NO,DDOT,N/A,Black,Steel,30 ft,PP,Underground,South Side,NW,Not Controlled,Minor Arterial,None,22805,13TH ST,1103,Non-Breakaway,NO,2,400,N/A,N/A,N/A,2335e423b625fe588dad940d5a4580e2,-77.029492099999999,38.901685909999998,,,,,,McPherson Square / Franklin Park,McPherson Square / Franklin Park,38.902600000000000,-77.031999999999996,0.232700000000000,31485,135322.455699999991339
40008,1,12687632,Osmose,7/24/2007 0:00:00,N/A,N/A,N/A,Active,1,N/A,,9TH ST,23266,,Posttop,,0,,Not Metered,NO,,,,7/21/2016 Correct asset location.,General Electric,HPS-High Pressure Sodium,2,N/A,NO,DDOT,N/A,,Cast Iron,20 ft,TW20,Underground,NW Corner,NW,Not Controlled,Local,None,23266,G PL,9391,N/A,NO,2,400,400,N/A,N/A,05ad74121691d1e03e35fa22caf39942,-77.024130490000005,38.899101739999999,,,,,,Metro Center / 15th Street,Metro Center / 15th Street,38.897799999999997,-77.028099999999995,0.198000000000000,36833,185980.587599999998929
40009,1,12687633,Osmose,7/24/2007 0:00:00,N/A,N/A,N/A,Active,1,N/A,,10TH ST,23341,,Posttop,,999,,Not Metered,NO,,,,9/8/2016 Correct asset location.,General Electric,HPS-High Pressure Sodium,1,N/A,NO,DDOT,N/A,,Cast Iron,16 ft,Upright,Underground,Front,NW,Not Controlled,Minor Arterial,None,23341,E ST,8885,N/A,NO,2,400,N/A,N/A,N/A,6996046efc3ec277909c555be32d58ac,-77.025328389999999,38.896218810000001,,,,,,Metro Center / 15th Street,Metro Center / 15th Street,38.897799999999997,-77.028099999999995,0.198000000000000,36833,185980.587599999998929
40010,1,12687634,Osmose,7/24/2007 0:00:00,N/A,N/A,N/A,Active,1,N/A,,12TH ST,22662,,Posttop,,1201,,Not Metered,NO,,,,7/20/2016 Correct asset location.,General Electric,HPS-High Pressure Sodium,2,N/A,NO,DDOT,N/A,,Cast Iron,20 ft,TW20,Underground,Front,NW,Not Controlled,Collector,None,22662,F ST,12182,N/A,NO,2,400,400,N/A,N/A,d067a28943c0d7cca5363f0ca12ce14a,-77.028879380000006,38.897452139999999,,,,,,Metro Center / 15th Street,Metro Center / 15th Street,38.897799999999997,-77.028099999999995,0.198000000000000,36833,185980.587599999998929
40011,1,12687635,Osmose,7/24/2007 0:00:00,6,N/A,Simple Pendant,Active,1,N/A,Good Condition,NEW YORK AVE,23036,,Cobrahead Semi Cutoff,,719,,Not Metered,NO,,,,7/15/2016 Correct asset location.,General Electric,HPS-High Pressure Sodium,1,1,YES,DDOT,N/A,Black,Steel,30 ft,PP,Underground,Front,NW,Not Controlled,Principal Arterial,None,23036,15TH ST,1362,Non-Breakaway,NO,2,400,N/A,N/A,N/A,ab5d735c956f1bf63880e99cbf91d462,-77.033549059999999,38.899423720000001,,,,,,McPherson Square / Franklin Park,McPherson Square / Franklin Park,38.902600000000000,-77.031999999999996,0.232700000000000,31485,135322.455699999991339
40023,1,12687647,Osmose,7/24/2007 0:00:00,N/A,N/A,N/A,Active,1,N/A,,F ST,22884,,Posttop,,605,,Not Metered,NO,,,,7/15/2016 Correct asset location.,General Electric,HPS-High Pressure Sodium,1,N/A,NO,DDOT,N/A,,Cast Iron,14 ft,Upright,Underground,Opposite,NW,Not Controlled,Principal Arterial,None,22884,14TH ST,5749,N/A,NO,2,400,N/A,N/A,N/A,9d926a7b636b59f0d6b72eaed5eef74f,-77.032084150000003,38.897559399999999,,,,,,Metro Center / 15th Street,Metro Center / 15th Street,38.897799999999997,-77.028099999999995,0.198000000000000,36833,185980.587599999998929
40024,1,12687648,Osmose,7/23/2007 0:00:00,6,N/A,Simple Pendant,Active,1,4000,Good Condition,H ST,23440,,Standard LED,,0,,Not Metered,YES,8/30/2016 0:00:00,,8/30/2016 0:00:00,7/13/2016 Correct asset location.,Philips,LED-Light Emitting Diode,1,1,YES,DDOT,N/A,Gray,Steel,30 ft,PP,Underground,SW Corner,NW,Not Controlled,Principal Arterial,None,23440,17TH ST,9179,Non-Breakaway,YES,2,215,N/A,400H to 215L.,N/A,3d28a79c8cf2195cdadff4405c9a233d,-77.039590160000003,38.900097459999998,,,,,,Farragut Square / 19th Street,Farragut Square / 19th Street,38.902900000000002,-77.041799999999995,0.268500000000000,33429,124508.526199999992969
40025,1,12687649,Osmose,7/23/2007 0:00:00,6,N/A,Simple Pendant,Active,1,N/A,Good Condition,I ST,23472,,Cobrahead Cutoff,,818,,Not Metered,NO,,,,7/13/2016 Correct asset location.,General Electric,HPS-High Pressure Sodium,1,1,NO,DDOT,N/A,Gray,Steel,30 ft,PP,Underground,Opposite,NW,Not Controlled,Minor Arterial,None,23472,CONNECTICUT AVE,6720,Non-Breakaway,NO,2,400,N/A,N/A,N/A,75b00aeca329fe113b29d6cf84edebd6,-77.038368710000000,38.901097790000001,,,,,,Farragut Square / 19th Street,Farragut Square / 19th Street,38.902900000000002,-77.041799999999995,0.268500000000000,33429,124508.526199999992969
40026,1,12687650,Osmose,7/24/2007 0:00:00,6,N/A,Simple Pendant,Active,1,N/A,,CONSTITUTION AVE,22781,,Cobrahead Semi Cutoff,,300,,Not Metered,NO,,5/20/2020 0:00:00,,7/20/2016 Correct asset location.,General Electric,HPS-High Pressure Sodium,1,1,NO,DDOT,N/A,Black,Steel,30 ft,PP,Underground,Block,NW,Not Controlled,Principal Arterial,None,22781,12TH ST,12430,Non-Breakaway,NO,2,400,N/A,N/A,N/A,dc1f8411d4b422a37d20f913ef9450a8,-77.028001410000002,38.892722960000000,,,,,,Federal Triangle,Federal Triangle,38.893400000000000,-77.028099999999995,0.125200000000000,8307,66352.458599999998114
40027,1,12687651,Osmose,7/24/2007 0:00:00,6,N/A,Decorated Straight,Active,1,N/A,Good Condition,10TH ST,22657,,Teardrop,,0,,Not Metered,NO,,,,7/20/2016 Correct asset location.,Spring City,HPS-High Pressure Sodium,1,1,NO,DDOT,N/A,Black,Steel,30 ft,PP,Underground,NW Corner,NW,Not Controlled,Collector,None,22657,F ST,11599,Non-Breakaway,YES,2,400,N/A,N/A,N/A,2ef2e630d379c1cb7d32243bc13ab5e4,-77.026135760000003,38.897425759999997,,,,,,Metro Center / 15th Street,Metro Center / 15th Street,38.897799999999997,-77.028099999999995,0.198000000000000,36833,185980.587599999998929
40028,1,12687652,Osmose,7/24/2007 0:00:00,N/A,N/A,N/A,Active,1,N/A,,12TH ST,22582,,Posttop,,1200,,Not Metered,NO,,,,7/20/2016 Correct asset location.,General Electric,HPS-High Pressure Sodium,1,N/A,NO,DDOT,N/A,,Cast Iron,14 ft,Upright,Underground,Front,NW,Not Controlled,Minor Arterial,None,22582,H ST,12490,N/A,NO,2,400,N/A,N/A,N/A,31534e1fa60304df933b387e20c3f266,-77.028465290000000,38.899740360000003,,,,,,Metro Center / 15th Street,Metro Center / 15th Street,38.897799999999997,-77.028099999999995,0.198000000000000,36833,185980.587599999998929
40029,1,12687653,Osmose,7/21/2007 0:00:00,N/A,N/A,N/A,Active,1,4000,,JEFFERSON PL,23805,,Posttop,,0,,Not Metered,YES,2/10/2015 0:00:00,2/10/2015 0:00:00,2/10/2015 0:00:00,7/8/2016 Correct asset location.,King Luminaire,LED-Light Emitting Diode,1,N/A,NO,DDOT,N/A,Black,Cast Iron,16 ft,Upright,Underground,NW Corner,NW,Not Controlled,Minor Arterial,None,23805,19TH ST,631,N/A,NO,2,100,N/A,400H to 100L. Pole replaced.,N/A,51bbda42a885d48a734011884522d2ea,-77.043513669999996,38.906519019999998,,,,,,Dupont Circle,Dupont Circle,38.908700000000003,-77.044600000000003,0.192300000000000,28687,149193.469699999986915
40043,1,12687667,Osmose,6/19/2007 0:00:00,N/A,N/A,N/A,Active,1,N/A,,E ST EXPY,28219,,Posttop,,300,,Not Metered,NO,,,,7/5/2016 Correct asset location.,General Electric,HPS-High Pressure Sodium,1,N/A,NO,DDOT,N/A,,Steel,16 ft,716,Underground,Block,NW,Not Controlled,Minor Arterial,None,28219,20TH ST,2919,Non-Breakaway,NO,2,250,N/A,N/A,N/A,13440fdfbf35200b720bece83d1753aa,-77.045005329999995,38.895194940000003,,,,,,Foggy Bottom,Foggy Bottom,38.897300000000001,-77.044600000000003,0.257500000000000,40736,158171.452599999989616
40044,1,12687668,Osmose,6/16/2007 0:00:00,N/A,N/A,N/A,Active,1,N/A,,17TH ST,27894,,Posttop,,604,,Not Metered,NO,,,,7/8/2016 Correct asset location.,General Electric,HPS-High Pressure Sodium,1,N/A,NO,DDOT,N/A,,Cast Iron,16 ft,Upright,Underground,South Side,NW,Not Controlled,Collector,None,27894,F ST,10066,N/A,NO,2,250,N/A,N/A,N/A,da70340333c89a241719b4f06e7b7660,-77.040188119999996,38.897421770000001,,,,,,Foggy Bottom,Foggy Bottom,38.897300000000001,-77.044600000000003,0.257500000000000,40736,158171.452599999989616
40046,1,12687670,Osmose,6/16/2007 0:00:00,N/A,N/A,N/A,Active,1,N/A,,21ST ST,27954,,Posttop,,2114,,Not Metered,NO,,,,7/5/2016 Correct asset location.,General Electric,HPS-High Pressure Sodium,1,N/A,NO,DDOT,N/A,,Cast Iron,16 ft,Upright,Underground,Front,NW,Not Controlled,Collector,None,27954,G ST,5564,N/A,NO,2,250,N/A,N/A,N/A,0f1babbaaa1cbeaf47cd564835a69b0f,-77.047554939999998,38.898274800000003,,,,,,Foggy Bottom,Foggy Bottom,38.897300000000001,-77.044600000000003,0.257500000000000,40736,158171.452599999989616
