lot_id,lot_polygon,lot_geometry,lot_centroid,lot_sqft,BLOCKID10,num_spaces,num_handicap_spaces,has_ev_charging,format,type,category,rate_card,open_hours,operator,weekday_averages,weekend_averages
187203,ivnlFn}fuMW`AQKa@??eAj@?^N,"POLYGON((-77.04544 38.91077, -77.04544 38.91099, -77.04579 38.91099, -77.04579 38.91082, -77.04585 38.91073, -77.04552 38.91061, -77.04544 38.91077))",POINT(-77.0456153 38.9108096),12085,110010055001008,50,0,false,Subterranean,Valet Only,Hotel,"Daily Max: $27, 24 Hours: $48, Monthly: $270, Tax Not Included: 18.0%",Mon-Sun: 24 Hours,Embassy Row Hotel ,"28,30,30,31,31,31,31,31,31,30,29,27,25,25,25,24,24,25,26,26,27,27,28,28","28,31,31,30,30,31,30,31,30,28,27,24,22,22,22,21,22,24,24,24,25,26,26,27"
80109,ilmlFjuduM?fAwA??gAvA?,"POLYGON((-77.03398 38.90433, -77.03434 38.90433, -77.03434 38.90389, -77.03398 38.90389, -77.03398 38.90433))",POINT(-77.0341506 38.9040916),16405,110010101002003,66,0,false,Subterranean,Non-restricted,Public Parking,"1 Hour: $12, Daily Max: $18, Early Bird (In By 10am): $15, Sat: $7, Monthly: $270-$540","Mon-Fri: 6:30am-12am, Sat-Sun: 8am-9pm",PMI,"43,37,37,38,38,38,38,38,37,38,37,36,35,35,35,34,35,37,39,40,41,42,42,44","44,38,38,38,38,38,38,38,37,36,34,32,31,31,31,31,33,35,37,37,39,40,41,43"
121443,ismlFdoduMUOAmAxBfAg@nBy@??yA,"POLYGON((-77.03344 38.90501, -77.03344 38.90472, -77.03288 38.90452, -77.03252 38.90513, -77.03291 38.90512, -77.03299 38.90501, -77.03344 38.90501))",POINT(-77.0329961 38.9048082),34618,110010101002003,139,0,false,Subterranean,Non-restricted,Public Parking,"1 Hour: $10, Daily Max: $17, Evening (In After 4pm): $6, Monthly: $252-$500",Mon-Fri: 6am-11pm,PMI,"92,90,90,90,91,92,91,91,92,89,87,84,81,81,81,78,77,81,85,84,85,88,90,94","93,92,92,90,90,91,90,91,91,85,81,75,72,72,72,72,73,76,80,80,81,84,85,89"
87305,oqklFl`buMl@xCe@LKs@c@@AoEPCV|A,"POLYGON((-77.01992 38.8946, -77.01994 38.89469, -77.02098 38.89468, -77.02097 38.8945, -77.02123 38.89444, -77.02116 38.89425, -77.02039 38.89448, -77.01992 38.8946))",POINT(-77.0206430077849 38.8945276091059),29273,110010058002013,118,0,false,Subterranean,Valet Only,Public Parking,"1 Hour: $12, Daily Max: $21, Monthly: $295-$500, Tax Included","Mon-Fri: 7am-7pm, Sat: 10am-10pm, No Overnight Parking",SP Plus,"68,71,72,73,73,73,73,72,70,70,67,66,66,65,66,63,64,66,66,66,67,67,67,69","69,74,74,73,73,73,73,72,69,66,63,61,59,59,59,59,61,64,65,65,66,65,66,67"
87186,syllFdqcuM~@tD_@Pc@}@w@@AkC|@?,"POLYGON((-77.02819 38.90121, -77.02889 38.9012, -77.02888 38.90092, -77.02919 38.90074, -77.0291 38.90058, -77.02819 38.9009, -77.02819 38.90121))",POINT(-77.028644043089 38.9009429779892),37017,110010101001020,149,0,true,Subterranean,Non-restricted,Public Parking,"1 Hour: $11, Daily Max: $20, Early Bird (In By 9:30am): $13, Evening (In After 4pm): $10, Monthly: $290, Tax Included","Mon-Thu: 7am-7pm, No Overnight Parking",SP Plus,"100,98,98,99,99,100,99,99,100,100,97,94,92,91,92,88,87,90,92,94,98,99,100,101","100,100,99,97,98,98,97,97,97,97,93,89,85,85,85,84,83,87,89,92,95,96,97,97"
99462,sqmlFxaeuMgA?@mDO?@}@pAD@dF,"POLYGON((-77.03482 38.90475, -77.03479 38.90516, -77.0351 38.90517, -77.0351 38.90509, -77.03597 38.9051, -77.03597 38.90474, -77.03482 38.90475))",POINT(-77.0353518 38.9049269),44369,110010101002002,268,0,false,Subterranean,Non-restricted,Public Parking,"1 Hour: $10, 2 Hours: $14, Daily Max: $19, Early Bird (In By 8:30am): $14, Event: $20, Monthly: $243-$396, Event Rates Supersede Other Rates",Mon-Fri: 7am-8pm,One Parking,"158,161,164,163,164,168,166,166,165,158,151,143,137,137,138,130,132,139,148,144,149,155,155,164","155,168,168,165,165,168,167,164,160,151,138,127,120,120,119,116,121,127,136,132,136,142,144,152"
87202,ewllFdtduMI??KH??J,"POLYGON((-77.03373 38.90051, -77.03373 38.90056, -77.03379 38.90056, -77.03379 38.90051, -77.03373 38.90051))",POINT(-77.0337534 38.9005283),311,110010101001017,11,0,false,Surface,Valet Only,Hotel,"3 Hours: $15, Daily Max: $40, 24 Hours: $64.90",Mon-Sun: 6am-11pm,Accor Hotels,"8,8,8,8,8,8,8,8,8,8,7,7,7,7,7,7,7,7,7,7,7,7,8,8","7,8,8,8,8,8,8,8,8,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7"
112987,{xllFdfduMD?@a@D??EN??FFA?^J??IF?@r@eA??m@H??D,"POLYGON((-77.03152 38.90078, -77.03152 38.90083, -77.03175 38.90083, -77.03175 38.90048, -77.03149 38.90049, -77.03149 38.90053, -77.03154 38.90053, -77.03154 38.90059, -77.03138 38.90059, -77.03139 38.90063, -77.03135 38.90063, -77.03135 38.90071, -77.03138 38.90071, -77.03138 38.90074, -77.03155 38.90075, -77.03155 38.90078, -77.03152 38.90078))",POINT(-77.0315912652662 38.9006580768605),10601,110010101001019,43,0,false,Subterranean,Valet Only,Hotel,"2 Hours: $20, Daily Max: $30, 24 Hours: $45, Tax Not Included: 18.0%",Mon-Sun: 24 Hours,Hilton Hotels,"27,29,29,29,30,30,30,29,28,29,27,26,25,25,25,25,25,26,26,26,27,27,27,28","28,30,29,29,29,29,29,30,28,27,25,24,23,23,23,23,23,24,25,25,26,26,26,27"
53939,wlllFpdbuMaBA?uBjB@?d@I??nA,"POLYGON((-77.02065 38.89884, -77.02065 38.89879, -77.02046 38.89879, -77.02045 38.89933, -77.02104 38.89933, -77.02105 38.89884, -77.02065 38.89884))",POINT(-77.0207385 38.8990602),30954,110010058002005,124,1,true,Subterranean,Non-restricted,Public Parking,"1 Hour: $12, Daily Max: $22, Monthly: $262.95-$525.90, Tax Included",Mon-Fri: 9am-5pm,Colonial Parking,"69,69,70,70,70,70,70,69,69,69,67,65,62,62,63,60,60,64,65,66,67,67,69,70","68,70,71,70,70,70,70,69,67,65,63,59,57,56,56,56,57,61,63,64,65,65,66,66"
112968,c`mlFjieuM|AA?fC_B?@eC,"POLYGON((-77.03785 38.90195, -77.03785 38.90147, -77.03717 38.90147, -77.03718 38.90194, -77.03785 38.90195))",POINT(-77.0375111 38.9016986),33205,110010107001023,134,0,false,Subterranean,Non-restricted,Public Parking,"3 Hours: $13, Monthly: $315","Mon-Fri: 6am-11:30pm, Sat: 8am-11:30pm, Sun: 10am-10pm",SP Plus,"79,82,82,83,84,84,84,84,85,85,82,77,72,72,73,69,70,73,74,71,76,77,78,81","81,87,86,85,86,86,86,86,84,81,78,70,66,66,66,63,66,70,71,69,73,74,75,78"
119987,e{mlFz}duM]tAYMUhAV?@`@{@A?]^eBD@ZoAEEZmAd@??TEA?LK?St@XNAJ,"POLYGON((-77.03528 38.90626, -77.0352 38.90639, -77.03493 38.90629, -77.03493 38.90623, -77.03486 38.90623, -77.03487 38.9062, -77.03476 38.9062, -77.03476 38.90639, -77.03515 38.90653, -77.03518 38.9065, -77.03558 38.90664, -77.03557 38.90667, -77.03608 38.90683, -77.03623 38.90683, -77.03624 38.90653, -77.03607 38.90654, -77.03607 38.90666, -77.0357 38.90655, -77.03577 38.90642, -77.03534 38.90627, -77.03528 38.90626))",POINT(-77.0354612 38.9065012),34306,110010101002001,138,0,false,Subterranean,Valet Only,Public Parking,"1 Hour: $8, Daily Max: $14, 24 Hours: $30, Monthly: $235, Tax Included",Mon-Fri: 6am-10pm,LAZ Parking,"90,93,94,93,94,94,94,94,94,94,90,87,83,83,83,80,78,81,83,81,86,87,89,91","91,94,94,93,93,93,94,93,92,89,85,80,75,75,75,73,73,76,78,77,81,84,85,87"
87149,mdllFdtcuMeA??oAdA??nA,"POLYGON((-77.02827 38.89751, -77.02827 38.89786, -77.02867 38.89786, -77.02867 38.89751, -77.02827 38.89751))",POINT(-77.0284532 38.8976676),14501,110010058001019,220,0,false,Subterranean,Non-restricted,Public Parking,"1 Hour: $15, Daily Max: $21, Evening (Mon-Fri; In After 5pm): $12, Sat-Sun: $12, Monthly: $305-$610, Tax Included",Mon-Sat: 6am-11pm,One Parking,"147,149,148,150,151,151,149,148,147,150,147,143,141,140,141,138,138,141,139,138,143,145,144,149","148,151,150,149,149,148,148,147,143,142,138,133,131,130,130,130,132,135,134,134,138,139,138,142"
187453,mjmlFfyguM?a@D]NYz@x@E\kA@,"POLYGON((-77.04995 38.90321, -77.0498 38.90318, -77.04951 38.90348, -77.04964 38.90356, -77.04979 38.90359, -77.04996 38.90359, -77.04995 38.90321))",POINT(-77.0497860702875 38.9034105910543),12967,110010055003008,52,0,false,Surface,Valet Only,Hotel,"Daily Max (Guests Only): $25, Overnight (Guests Only): $42",Temporarily Closed,Modus Hotels,"36,36,36,36,37,37,37,37,37,36,32,31,30,30,30,28,29,30,32,32,34,35,35,36","35,38,37,36,37,37,37,37,36,34,30,28,26,26,26,25,27,29,31,31,32,33,34,35"
80206,eqmlFz_huMk@??}Bj@?Bf@R??b@UAAr@,"POLYGON((-77.05076 38.90466, -77.05077 38.90455, -77.05059 38.90455, -77.05059 38.90465, -77.05039 38.90467, -77.05039 38.90489, -77.05102 38.90489, -77.05102 38.90467, -77.05076 38.90466))",POINT(-77.050678 38.904753),16866,110010055003004,68,0,false,Subterranean,Non-restricted,Public Parking,"1 Hour: $11, 2 Hours: $14, Daily Max: $24, Early Bird (In By 9am): $13, Evening (In After 3pm): $12, Monthly: $250-$500",Mon-Fri: 7am-6pm,Colonial Parking,"45,43,44,44,44,44,44,44,43,41,40,39,38,38,38,37,36,39,41,40,41,42,43,45","45,44,44,44,44,44,44,43,42,39,37,35,33,33,33,33,34,37,38,38,40,40,41,44"
80117,gqmlFxqfuMr@??tAs@??uA,"POLYGON((-77.04408 38.90468, -77.04408 38.90442, -77.04365 38.90442, -77.04365 38.90468, -77.04408 38.90468))",POINT(-77.0438586 38.904547),11579,110010107001004,47,0,false,Subterranean,Non-restricted,Public Parking,"1 Hour: $8, Daily Max: $14, Early Bird (In By 9:30am): $12, Evening (In After 5pm): $6, Monthly: $252.86-$505.71","Mon-Fri: 7am-8pm, Sat: 8am-6:30pm",PMI,"26,27,27,28,28,29,29,29,29,28,27,26,25,25,25,23,23,24,25,25,25,26,26,26","26,28,28,28,28,28,28,29,29,27,26,24,23,23,23,22,22,23,24,24,24,25,25,25"
87286,irllF~qduMeA??yBdAA?zB,"POLYGON((-77.03282 38.89973, -77.03283 38.90008, -77.03344 38.90008, -77.03344 38.89973, -77.03282 38.89973))",POINT(-77.0331324932249 38.8999045257453),22295,110010101001027,105,0,false,Subterranean,Non-restricted,Public Parking,"Daily Max: $18, Monthly: $285",Mon-Sun: 7am-11pm,Marc Parc,"74,77,77,77,78,78,78,77,77,78,76,73,72,72,72,70,70,71,71,71,73,74,74,75","75,79,78,78,78,78,78,77,76,76,73,70,68,68,68,67,67,69,68,69,71,72,72,72"
53920,mdllFxqduMgC?BkGbC??jG,"POLYGON((-77.03207 38.89751, -77.03207 38.89817, -77.03341 38.89819, -77.03341 38.89751, -77.03207 38.89751))",POINT(-77.0327433333333 38.8978450248756),92993,110010058001021,374,0,false,Subterranean,Non-restricted,Public Parking,"1 Hour: $15, Daily Max: $30, Sat-Sun: $20, Monthly: $347.68, Tax Included","Mon-Thu: 7am-2am, Fri: 7am-3am, Sat: 8am-3am, Sun: 8am-2am, No Overnight Parking",LAZ Parking,"252,262,263,265,267,268,267,267,263,262,254,246,239,238,238,237,233,239,238,238,247,250,251,258","259,270,269,266,268,268,267,266,256,253,243,231,223,222,222,229,226,231,232,234,241,244,244,248"
80145,m{llFtfduM?}Cl@A@PL?@vCs@?KI,"POLYGON((-77.03168 38.90113, -77.03168 38.90087, -77.03092 38.90088, -77.03092 38.90095, -77.03083 38.90096, -77.03084 38.90119, -77.03163 38.90119, -77.03168 38.90113))",POINT(-77.0312670065917 38.9010346064366),26712,110010101001019,107,0,false,Subterranean,Non-restricted,Public Parking,Early Bird (In By 10:30am / Out By 7pm): $15,"Mon-Wed: 6am-8pm, Thu: 6am-10pm, Fri: 6am-11:59pm, Sat: 9am-11:59pm, Sun: 9am-6pm",One Parking,"75,78,78,78,79,79,79,80,78,80,77,75,74,74,75,73,73,76,76,74,75,75,77,77","77,81,81,80,80,80,80,79,77,77,74,70,69,69,68,70,70,73,73,72,74,74,74,74"
87273,ihmlF`gduM_A??aE|@?@`E????,"POLYGON((-77.03072 38.90326, -77.03072 38.90357, -77.03169 38.90357, -77.03169 38.90325, -77.03072 38.90326))",POINT(-77.0312075661376 38.9034124867725),31646,110010101001009,127,0,false,Subterranean,Non-restricted,Public Parking,"1 Hour: $10, Daily Max: $18, Early Bird (In By 10am / Out By 7pm): $13, Evening (In After 4pm / Out By 7pm): $5, Tax Included",Mon-Fri: 6am-7pm,Penn Parking,"96,90,90,91,92,92,91,91,92,94,90,87,85,85,85,82,82,84,87,86,91,94,95,98","99,92,92,91,91,92,92,91,91,91,87,82,79,78,78,78,79,81,83,83,87,91,92,94"
53885,qvmlFrzfuMrBA?lBi@??[iA@?qA??,"POLYGON((-77.04547 38.90553, -77.04546 38.90516, -77.0456 38.90516, -77.0456 38.90495, -77.04505 38.90495, -77.04506 38.90553, -77.04547 38.90553))",POINT(-77.0452507 38.9052313),27565,110010107001005,111,0,true,Subterranean,Non-restricted,Public Parking,"1 Hour: $12, Daily Max: $20, Early Bird (In By 10am): $14, Super Early Bird (In By 7am): $12, Monthly: $274.95",Mon-Fri: 6am-7pm,Colonial Parking,"64,65,66,66,67,68,68,68,68,65,63,61,60,60,60,57,56,59,62,62,63,64,65,65","65,67,67,67,67,68,68,68,68,63,60,56,54,54,54,53,54,57,60,60,61,62,63,63"
209083,}sllFnvbuMK??MJ??L??,"POLYGON((-77.02385 38.89999, -77.02385 38.90005, -77.02392 38.90005, -77.02392 38.89999, -77.02385 38.89999))",POINT(-77.0238869 38.9000168),435,110010058001004,11,0,false,Surface,Valet Only,Public Parking,"Daily Max: $20, Max (With Validation): $12",Mon-Sat: 5pm-12am,U-Street Parking,"6,7,7,7,7,7,7,7,7,7,7,7,6,6,6,6,6,6,6,6,6,6,6,6","6,7,7,7,7,7,7,7,7,7,7,6,6,6,6,6,6,6,6,6,6,6,6,6"
53865,eomlFpsduM?xB}@??wB|@A??,"POLYGON((-77.0337 38.90466, -77.0343 38.90466, -77.0343 38.90435, -77.03369 38.90435, -77.0337 38.90466))",POINT(-77.033997493113 38.9045045730027),19424,110010101002003,78,0,false,Subterranean,Non-restricted,Public Parking,"1 Hour: $10, 2 Hours: $15, 24 Hours: $30, Evening (Mon-Fri; In After 5pm): $6, Early Bird (In By 10am): $13, Sat: $6, Monthly: $245-$490","Mon-Fri: 6am-10:30pm, Sat: 8:30am-5pm",PMI,"56,51,52,52,52,53,53,53,52,53,51,50,48,48,48,46,48,49,50,50,53,54,55,57","57,52,52,52,52,52,52,52,51,50,48,45,42,42,42,42,44,46,48,48,50,51,52,55"
53900,ijllFxzcuM?xAoB@?yAnBA,"POLYGON((-77.02974 38.89901, -77.03019 38.89901, -77.03018 38.89845, -77.02973 38.89845, -77.02974 38.89901))",POINT(-77.02996 38.89873),26101,110010058001009,105,0,false,Subterranean,Valet Only,Public Parking,"1 Hour: $10, Daily Max: $18, Monthly: $300",Mon-Fri: 7am-7pm,LAZ Parking,"68,70,70,71,71,72,71,71,70,71,70,67,66,66,66,64,64,67,67,66,67,67,67,69","68,73,72,72,72,72,71,71,68,68,67,63,61,61,61,61,61,65,65,63,65,65,64,66"
116692,ojmlFjzduMhAA?|@G??z@MLs@??eC??,"POLYGON((-77.03545 38.9036, -77.03545 38.90334, -77.03538 38.90327, -77.03508 38.90327, -77.03508 38.90323, -77.03477 38.90323, -77.03478 38.9036, -77.03545 38.9036))",POINT(-77.035099 38.9034332),24080,110010101002005,97,0,false,Subterranean,Non-restricted,Public Parking,"1 Hour: $12, Early Bird (In By 9am / Out By 7pm): $15, Daily Max: $20",Mon-Fri: 7am-7pm,Penn Parking,"65,62,62,63,63,64,64,64,63,63,61,58,56,56,57,55,56,59,61,60,63,64,64,66","66,64,64,63,63,64,64,64,63,61,58,54,51,51,51,50,52,57,58,58,61,61,62,64"
87300,itklFhdbuM?`Bm@??g@iA??VyA??qApE?????,"POLYGON((-77.02101 38.89598, -77.02142 38.89598, -77.02142 38.89553, -77.0213 38.89553, -77.0213 38.89516, -77.0215 38.89516, -77.0215 38.89493, -77.02101 38.89493, -77.02101 38.89598))",POINT(-77.0211448 38.8954145),41899,110010058002010,169,0,false,Subterranean,Non-restricted,Public Parking,"59 Min: $14, 119 Min: $24, Daily Max: $26, Early Bird (In By 9am / Out By 6pm): $16, Tax Included","Mon-Fri: 6am-11pm, Sat: 8am-1am, Sun: 8am-11pm",Lanier Parking,"93,94,96,96,96,96,96,96,95,94,92,91,86,86,86,84,84,86,87,88,91,92,93,95","95,98,98,98,97,97,97,97,95,91,88,85,80,80,80,80,81,86,86,86,90,90,92,92"
121446,emllF`xbuMzA?C|F{A?B}F??,"POLYGON((-77.02544 38.89893, -77.02544 38.89847, -77.02417 38.89845, -77.02417 38.89891, -77.02544 38.89893))",POINT(-77.024846605614 38.8986880407389),60510,110010058001018,243,0,false,Subterranean,Restricted,,Patrons Only: Free,Mon-Sun: 10am-6pm,DC Public Library,"164,168,169,170,171,171,171,170,169,173,169,167,162,161,161,158,155,162,163,160,159,159,163,165","162,171,170,169,170,170,169,168,166,166,161,155,149,148,149,147,148,157,156,153,152,151,155,159"
1222189,osmlF~`huMI??MH??L,"POLYGON((-77.05113 38.90504, -77.05113 38.90509, -77.0512 38.90509, -77.0512 38.90504, -77.05113 38.90504))",POINT(-77.051168828241 38.9050629323811),362,110010055003004,10,0,false,Surface,Restricted,Hotel,"Each Hour: $16, Daily Max: $36, Max (Valet): $58",Mon-Sun: 24 Hours,SP Plus,"6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,5,5,5,6,6,6,6","6,6,6,6,6,6,6,5,5,5,5,5,4,4,4,4,4,5,5,5,5,6,6,6"
87270,g_llFrqcuMnA@B~EsA??aF,"POLYGON((-77.02939 38.89668, -77.02939 38.89626, -77.02827 38.89628, -77.02826 38.89668, -77.02939 38.89668))",POINT(-77.0288320901995 38.8964752703093),47771,110010058001034,192,0,true,Subterranean,Non-restricted,Public Parking,"1 Hour: $12, 2 Hours: $18, Daily Max: $22, Max (In After 2pm): $10, Early Bird (In By 9am): $12, Monthly: $318, Tax Included","Mon-Fri: 6am-10pm, Sat: 8am-10pm, Sun: 10am-10pm",SP Plus,"105,112,113,114,115,115,114,115,112,115,113,109,105,105,105,101,101,104,101,100,103,104,103,107","108,118,117,117,116,116,116,115,111,111,108,101,98,98,98,98,99,102,100,99,102,102,102,104"
115130,mlllFnd`uM?gBb@?d@yA|@f@_A|CgAC????,"POLYGON((-77.01082 38.89843, -77.01003 38.89811, -77.00983 38.89842, -77.01028 38.89861, -77.01028 38.89879, -77.0108 38.89879, -77.01082 38.89843))",POINT(-77.0103735427125 38.8984800051487),40235,110010047021023,327,0,false,Subterranean,Non-restricted,Public Parking,"1 Hour: $14, Daily Max: $22, Monthly: $290, Tax Included","Mon-Fri: 6am-8pm, No Overnight Parking",SP Plus,"203,182,184,186,187,188,188,186,185,189,185,180,175,175,175,168,169,178,186,186,195,202,205,206","206,187,187,187,187,187,187,187,183,181,174,164,157,157,157,157,161,171,177,180,190,195,197,199"
87336,igmlFfteuMa@??FcA??s@dBA?l@,"POLYGON((-77.03869 38.90309, -77.0387 38.9036, -77.03896 38.9036, -77.03896 38.90326, -77.03892 38.90326, -77.03892 38.90309, -77.03869 38.90309))",POINT(-77.0388215231788 38.9033523178808),13293,110010107001020,53,0,false,Subterranean,Valet Only,Public Parking,Daily Max: $20,Temporarily Closed,SP Plus,"34,34,34,35,35,35,35,35,35,35,33,32,31,31,31,29,30,31,32,32,32,33,33,35","35,36,36,36,36,36,36,36,35,34,32,30,29,29,29,28,28,30,31,31,32,32,33,34"
23531,mknlFpffuMb@@?|@TlAg@TOm@a@Q^cB,"POLYGON((-77.04235 38.90903, -77.04244 38.90886, -77.04267 38.90878, -77.04256 38.90858, -77.04217 38.90869, -77.04186 38.90869, -77.04185 38.90887, -77.04235 38.90903))",POINT(-77.0422197 38.9088004),21179,110010107002003,85,0,false,Subterranean,Non-restricted,Public Parking,"1 Hour: $10, 10 Hours: $19, Evening (In After 4pm): $9, Early Bird (In By 9am / Out By 8pm): $14, Monthly: $275, Tax Not Included: 18.0%",Mon-Fri: 9am-5pm,SP Plus,"57,57,57,57,58,58,58,58,57,55,53,51,49,49,49,47,47,49,51,51,54,56,56,58","57,58,58,57,58,58,58,58,56,52,50,47,44,43,43,43,44,46,49,48,52,54,54,56"
80093,ysmlFvoduMuA??_Bn@g@ZP?|AHN?F,"POLYGON((-77.03304 38.90509, -77.03296 38.90514, -77.03249 38.90514, -77.0324 38.90528, -77.0326 38.90552, -77.03308 38.90552, -77.03308 38.90509, -77.03304 38.90509))",POINT(-77.0327819209752 38.9053235645229),24038,110010101002003,97,1,true,Subterranean,Non-restricted,Public Parking,"1 Hour: $10, 2 Hours: $14, Daily Max: $17, Evening (In After 4pm): $6, 24 Hours: $34, Monthly: $270-$540, Tax Included",Mon-Fri: 7am-7pm,MarcParc,"58,58,58,57,58,58,58,58,59,60,59,57,53,53,53,51,51,53,54,54,56,58,59,60","61,61,61,59,59,59,60,60,59,58,56,53,48,48,48,48,48,51,52,53,55,57,58,58"
80108,{sllFhkcuM@`CaBA]aB?]|B?,"POLYGON((-77.02725 38.90061, -77.0274 38.90061, -77.02789 38.90046, -77.0279 38.89997, -77.02725 38.89998, -77.02725 38.90061))",POINT(-77.02755755678 38.9002650647314),38535,110010058001006,155,1,true,Subterranean,Non-restricted,Public Parking,"1 Hour: $12, 2 Hours: $17, Daily Max: $21, Evening (Mon-Fri; In After 5pm / Out By 12am): $10, Sat-Sun: $10, Monthly: $295-$520","Mon-Fri: 6am-12am, Sat: 9am-7pm",LAZ Parking,"102,107,107,108,109,109,109,108,107,110,107,104,99,98,99,97,96,99,99,98,100,101,101,104","102,109,109,108,108,108,108,107,104,105,102,97,92,91,91,91,91,94,94,94,96,96,97,99"
80195,azmlF|~fuMs@??i@pBA?`B{@@Aw@??,"POLYGON((-77.04603 38.90608, -77.04602 38.90578, -77.04553 38.90578, -77.04554 38.90635, -77.04575 38.90635, -77.04575 38.90609, -77.04603 38.90608))",POINT(-77.0457631 38.9059496),21381,110010107002008,86,4,false,Subterranean,Valet Only,Public Parking,"Daily Max: $21, Early Bird (In By 10am): $12, Monthly: $260","Mon-Fri: 6:30am-10pm, Sat: 8am-6pm, No Overnight Parking",LAZ Parking,"53,53,54,54,54,54,54,54,54,53,52,50,49,49,49,47,47,49,51,50,51,52,53,54","54,55,55,54,54,54,54,55,53,51,49,45,43,43,43,43,43,46,48,47,48,50,51,51"
115175,}vllFtfeuMK??KJ??J,"POLYGON((-77.03669 38.90047, -77.03669 38.90053, -77.03675 38.90053, -77.03675 38.90047, -77.03669 38.90047))",POINT(-77.0367198104137 38.9005001431183),373,110010107001026,11,0,false,Surface,Valet Only,Hotel,"Valet: $12-$32, Overnight (Valet): $62, Valet (With Validation): Free, Tax Not Included: 18.0%",Mon-Sun: 24 Hours,Hay Adams Hotel,"7,7,7,7,7,7,7,7,7,7,7,7,6,6,6,6,6,7,7,7,7,7,7,7","7,7,7,7,7,7,7,7,7,7,7,7,6,6,6,6,6,6,7,6,7,7,7,7"
80266,m`llFvwbuMtB??pAuBC?mA,"POLYGON((-77.02451 38.89687, -77.02453 38.89628, -77.02412 38.89628, -77.02412 38.89687, -77.02451 38.89687))",POINT(-77.0243200416667 38.8965725416667),24445,110010058001023,98,0,false,Subterranean,Non-restricted,Public Parking,"1 Hour: $10, 2 Hours: $17, Daily Max: $19, Evening (In After 5pm): $10, 24 Hours: $30, Event: $15, Monthly: $300-$600, Event Rates Supersede Other Rates",Mon-Fri: 6am-7pm,Atlantic Parking,"55,57,58,57,58,58,58,57,57,58,56,53,51,51,51,49,50,52,53,52,52,53,54,55","55,60,60,59,59,59,59,58,57,56,54,50,49,49,49,49,49,51,52,51,51,52,52,54"
209092,qdmlFhkduMK??MJ??L????,"POLYGON((-77.0323 38.90265, -77.0323 38.90271, -77.03237 38.90271, -77.03237 38.90265, -77.0323 38.90265))",POINT(-77.032332 38.9026781),435,110010101001008,11,0,false,Surface,Valet Only,Public Parking,Daily Max: $20,Mon-Sat: 5pm-12am,U-Street Parking,"7,7,7,7,7,7,7,7,7,8,8,7,7,7,7,7,7,7,7,7,7,7,7,7","8,8,7,7,7,7,7,7,7,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7"
228453,whllFf|buM?mCb@A?nCc@?,"POLYGON((-77.02484 38.89802, -77.02412 38.89802, -77.02413 38.8982, -77.02484 38.8982, -77.02484 38.89802))",POINT(-77.0244824941725 38.8981097902098),13330,110010058001017,54,0,true,Subterranean,Non-restricted,Public Parking,Daily Max: $16,Mon-Fri: 7am-7pm,SP Plus,"33,32,32,32,33,33,33,33,33,34,33,33,31,31,31,31,31,32,32,31,32,32,32,33","33,34,34,33,33,33,33,33,33,33,32,31,30,30,30,30,30,32,32,32,32,31,32,32"
112985,mpllF~xcuMq@?ACAuCt@A?zC????,"POLYGON((-77.02866 38.89943, -77.02867 38.8997, -77.02942 38.89969, -77.02944 38.89968, -77.02944 38.89943, -77.02866 38.89943))",POINT(-77.0290497936972 38.8995621117609),21254,110010058001010,85,0,false,Subterranean,Non-restricted,Public Parking,"20 Min: $4, 1 Hour: $11, Daily Max: $21, Monthly: $295","Mon-Fri: 7am-7pm, No Overnight Parking",SP Plus,"50,53,53,53,53,53,53,53,53,53,52,51,50,50,50,48,47,48,49,49,50,51,50,52","52,55,55,54,54,54,54,53,52,52,51,49,48,48,47,47,46,48,48,49,50,50,50,50"
99465,ssllFdbfuM?JX?ZLOn@aA??iAZ?,"POLYGON((-77.04115 38.90008, -77.04152 38.90008, -77.04152 38.89975, -77.04128 38.89967, -77.04121 38.89981, -77.04121 38.89994, -77.04115 38.89994, -77.04115 38.90008))",POINT(-77.0413518 38.8998866),12533,110010107001031,132,0,false,Subterranean,Non-restricted,Public Parking,"1 Hour: $15, Daily Max: $21, Monthly: $310-$620, Tax Included",Mon-Fri: 7am-9pm,One Parking,"87,90,90,91,92,93,93,92,91,90,88,85,83,83,83,80,80,84,85,84,86,88,88,88","89,94,94,93,93,94,95,93,92,89,85,82,80,79,79,77,78,82,84,83,85,86,87,87"
